MAL_ID,Name,Score,Genres,Type,Episodes
35404,Felix no Meitantei,4.56,Mystery,Movie,1
35405,?/Sankaku no Rhythm/Trump no Arasoi,4.16,Dementia,Movie,1
35413,Imouto sae Ireba Ii.,7.26,"Comedy, Romance",TV,12
105,Boys Be...,6.4,"Slice of Life, Comedy, Romance, Shounen",TV,13
526,Boku no Chikyuu wo Mamotte,7.07,"Drama, Sci-Fi, Shoujo",OVA,6
2648,Doraemon: 2112-nen Doraemon Tanjou,7.27,"Kids, Fantasy, Comedy",Movie,1
2649,Doraemon: Obaachan no Omoide,7.29,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
35418,Sin: Nanatsu no Taizai Zange-roku Specials,5.99,"Fantasy, Ecchi",Special,7
35417,Sin: Nanatsu no Taizai Zange-roku,5.95,"Fantasy, Ecchi",ONA,12
2650,"Doraemon Movie: Boku, Momotarou no Nanna no Sa",6.41,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
2645,Dorami & Doraemons: Space Land's Critical Event,6.47,"Kids, Adventure, Fantasy, Comedy, Sci-Fi, Shounen",Movie,1
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,7.23,"Adventure, Fantasy, Kids, Shounen",Movie,1
2655,Doraemon Movie 23: Nobita to Robot Kingdom,7.21,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,7.36,"Adventure, Comedy, Kids, Sci-Fi",Movie,1
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,6.95,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",7.19,"Action, Historical, Supernatural",Movie,1
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,7.12,Fantasy,Movie,1
35427,Animegataris,6.37,"Comedy, Parody, School",TV,12
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,7.15,"Adventure, Comedy",Movie,1
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,6.93,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1
35424,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",7.51,"Action, Historical, Supernatural",Movie,1
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,7.26,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,7.59,"Adventure, Comedy, Kids, Fantasy, Mecha, Shounen",Movie,1
35434,Konbini Kareshi,6.27,"Slice of Life, Romance",TV,12
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,7.0,Fantasy,Movie,1
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,7.01,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1
2669,Doraemon Movie 06: Nobita no Little Star Wars,7.08,"Fantasy, Space",Movie,1
2670,Doraemon Movie 12: Nobita no Dorabian Nights,7.31,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1
2671,Doraemon Movie 03: Nobita no Daimakyou,7.08,Adventure,Movie,1
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,7.15,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.59,"Adventure, Comedy, Fantasy",Movie,1
2674,Doraemon Movie 16: Nobita no Sousei Nikki,7.01,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
2675,Doraemon Movie 17: Nobita to Ginga Express,7.25,Fantasy,Movie,1
2672,Doraemon Movie 05: Nobita no Makai Daibouken,7.15,Fantasy,Movie,1
2677,Doraemon Movie 11: Nobita to Animal Planet,7.13,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
35446,Residence,6.81,Hentai,OVA,3
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,7.42,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1
35448,Yo! Daitouryou Trap-kun,3.57,"Comedy, Parody",ONA,2
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,6.85,"Adventure, Fantasy, Kids, Shounen",Movie,1
2682,Aoki Densetsu Shoot! (Movie),6.69,"Action, Sports, Shounen",Movie,1
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,7.19,"Action, Mystery, Horror, Drama, Martial Arts, Fantasy, School",TV,12
2684,Buzzer Beater 2nd Season,6.79,"Action, Sci-Fi, Sports, Shounen",TV,13
2685,Tsubasa: Tokyo Revelations,8.27,"Action, Adventure, Drama, Romance, Fantasy, Shounen",OVA,3
533,Sensei no Ojikan: Doki Doki School Hours,6.65,"Comedy, Slice of Life",TV,13
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,6.12,"Comedy, Sci-Fi",OVA,6
2688,Akai Koudan Zillion,6.58,"Action, Military, Sci-Fi, Adventure",TV,31
2686,Tetsujin 28-gou,6.5,"Adventure, Mecha, Sci-Fi, Shounen",TV,96
2687,Gokuu no Daibouken,6.67,"Comedy, Fantasy",TV,39
35459,Boku no Hero Academia: Training of the Dead,7.22,"Action, Comedy, Super Power, School, Shounen",OVA,1
2692,CB Chara Go Nagai World,6.77,"Action, Parody, Comedy",OVA,3
2689,Akai Koudan Zillion: Utahime Yakyoku,5.66,"Sci-Fi, Adventure",Special,1
2690,Urban Square: Kohaku no Tsuigeki,6.02,"Action, Mystery, Seinen",OVA,1
2693,Detatoko Princess,5.99,"Comedy, Fantasy",OVA,3
2694,Hidamari no Ki,7.1,"Action, Historical, Drama, Samurai, Seinen",TV,25
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,6.66,"Action, Sci-Fi, Adventure, Space, Mecha",Movie,1
35466,ReLIFE: Kanketsu-hen,8.2,"Romance, School, Slice of Life",Special,4
2698,Sanctuary,6.36,"Action, Police, Thriller, Drama, Seinen",OVA,1
2696,Crusher Joe OVA,6.61,"Action, Sci-Fi, Adventure",OVA,2
2697,Hi-Speed Jecy,6.31,"Action, Sci-Fi",OVA,12
2699,Uchuu Kaizoku Mito no Daibouken,6.25,"Action, Comedy, Sci-Fi",TV,13
2703,Chousoku Spinner,6.63,"Shounen, Sports",TV,22
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,6.45,"Slice of Life, Comedy, Magic, Fantasy",Movie,1
2705,Bakusou Kyoudai Let's & Go,6.93,"Adventure, Cars, Sports, Shounen",TV,51
2706,Bakusou Kyoudai Let's & Go WGP,7.15,"Cars, Sports, Shounen",TV,51
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,5.99,"Action, Comedy, Sci-Fi",TV,13
2702,Bakukyuu Renpatsu!! Super B-Daman,6.43,"Game, Adventure, Kids",TV,18
2704,Kaiketsu Jouki Tanteidan,6.64,"Action, Mecha, Mystery, Police",TV,26
2707,Majime ni Fumajime Kaiketsu Zorori,6.76,"Adventure, Kids",TV,97
33102,Nijiiro Days: Houkago Special,6.71,"Slice of Life, Comedy, Romance, School, Shoujo",Special,1
2709,Bakusou Kyoudai Let's & Go MAX,6.74,"Cars, Shounen, Sports",TV,51
2710,Nintama Rantarou Movie,6.33,"Comedy, Shounen",Movie,1
33103,Zekkyou Gakkyuu: Tensei,5.38,"Horror, Shoujo, Supernatural",Special,2
2713,Rockman.EXE Beast+,6.77,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,26
35484,Osake wa Fuufu ni Natte kara,6.96,"Slice of Life, Comedy, Romance",TV,13
2714,Sotsugyou: Graduation,6.1,"Drama, School",OVA,2
2715,Totsuzen! Neko no Kuni Banipal Witt,6.76,Adventure,Movie,1
2716,Urayasu Tekkin Kazoku,6.9,"Comedy, Shounen",TV,33
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,6.7,"Action, Adventure, Space, Drama, Sci-Fi",TV,24
2718,Umi no Triton,6.41,"Adventure, Fantasy, Shounen",TV,27
2722,Crusher Joe,6.85,"Action, Sci-Fi, Adventure, Space",Movie,1
2719,MapleStory,5.18,"Action, Kids, Fantasy, Comedy, Romance",TV,25
2724,Daicon Opening Animations,7.71,"Action, Sci-Fi, Adventure, Music, Mecha",Special,2
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,6.74,"Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,1
2726,Sukeban Deka,6.41,"Action, Police, Drama, School, Shoujo",OVA,2
2727,Sweet Valerian,5.74,"Action, Comedy, Magic, School, Shoujo",TV,18
33105,"Wake Up, Girl Zoo! Miyagi PR de Go!",5.68,Comedy,Special,1
2729,X²: Double X,6.48,Drama,Music,1
2730,1+2=Paradise,4.74,"Harem, Comedy, Romance, Ecchi, Seinen",OVA,2
35498,Boku to Misaki-sensei,6.72,Hentai,OVA,1
2723,D4 Princess,6.16,"Action, Sci-Fi, Comedy, Magic, Mecha",TV,24
2733,MiniPato,6.29,Parody,Movie,3
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,7.08,"Action, Mecha",OVA,1
35503,Shoujo☆Kageki Revue Starlight,7.67,"Music, School",TV,12
2731,Shishunki Bishoujo Gattai Robo Z-Mind,5.86,"Action, Parody, Mecha",OVA,6
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,5.78,"Comedy, Parody, Magic",Special,1
2736,Mojakou,7.18,"Comedy, Fantasy, Sci-Fi",TV,74
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.86,"Slice of Life, Psychological, Drama, School",TV,12
2737,Kouryuu no Mimi: Mina no Shou,4.75,"Action, Super Power, Drama",OVA,2
2738,Kasumin 3rd Season,6.41,"Kids, Fantasy",TV,26
2739,Highschool Aurabuster: Hikari no Mezame,5.74,"Drama, Fantasy, Super Power",OVA,3
2743,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,7.36,"Parody, Comedy",Special,4
2744,Potemayo,7.28,"Comedy, School, Seinen",TV,12
35512,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,7.2,Hentai,OVA,2
2746,Vexille: 2077 Nihon Sakoku,6.9,"Action, Military, Sci-Fi",Movie,1
2740,Monkey Turn,6.79,"Action, Sports, Drama, Shounen",TV,25
2748,Dash! Kappei,7.2,"Comedy, Sports, Ecchi, Shounen",TV,65
2741,Monkey Turn V,6.92,"Action, Sports, Drama, Shounen",TV,25
2745,Jigoku Sensei Nube OVA,7.1,"Action, Supernatural, Comedy, School, Demons, Horror, Shounen",OVA,3
2751,Miyori no Mori,6.88,"Slice of Life, Fantasy, Drama",Special,1
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,7.88,"Action, Comedy, Sports",OVA,6
2753,Ushiro no Shoumen Daare,7.71,"Historical, Drama",Movie,1
35522,Stella no Mahou Specials,6.74,"Slice of Life, Comedy, School",Special,2
2755,Cleopatra,5.45,Sci-Fi,Movie,1
2756,Cheonnyeon-yeowoo Yeowoobi,7.18,"Sci-Fi, Drama, Fantasy",Movie,1
547,Wind: A Breath of Heart OVA,6.12,"Romance, Supernatural, School, Drama",OVA,3
2749,Heisei Inu Monogatari Bow,7.25,"Adventure, Comedy",TV,40
2759,Evangelion: 1.0 You Are (Not) Alone,8.0,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1
2754,Cleopatra D.C.,5.83,"Action, Adventure, Sci-Fi",OVA,3
2761,Densetsu Kyojin Ideon: Hatsudou-hen,7.89,"Sci-Fi, Space, Drama, Mecha",Movie,1
2762,Igano Kabamaru,7.81,"Action, Adventure, Comedy, Romance, School, Shounen",TV,24
2757,Juuni Senshi Bakuretsu Eto Ranger,7.39,"Action, Fantasy, Comedy",TV,39
2758,Shippuu! Iron Leaguer,7.31,"Mecha, Sci-Fi, Shounen, Sports",TV,52
2760,Densetsu Kyojin Ideon: Sesshoku-hen,6.02,"Sci-Fi, Space, Drama, Mecha",Movie,1
2765,Momotarou: Umi no Shinpei,5.13,"Action, Military",Movie,1
2767,Taneyamagahara no Yoru,5.47,"Fantasy, Kids, Psychological, Slice of Life",Movie,1
2768,CLAMP in Wonderland 2,7.43,"Action, Comedy, Drama, Fantasy, Romance",Music,1
2766,Super Doll Licca-chan,6.64,"Adventure, Magic, Comedy",TV,52
2769,Galactic Patrol Lensman,6.28,"Action, Adventure, Sci-Fi",TV,25
2770,SF Shinseiki Lensman,6.14,"Action, Sci-Fi, Adventure, Space",Movie,1
35540,Slow Start,7.01,"Comedy, School, Slice of Life",TV,12
2772,Juushin Enbu: Hero Tales,6.82,"Action, Fantasy, Shounen",TV,26
2771,Chou Kuse ni Narisou,6.61,"Slice of Life, Comedy, Romance, School, Shoujo",TV,39
2775,Genocyber,5.79,"Action, Sci-Fi, Horror, Psychological, Mecha",OVA,5
2776,Generation of Chaos,3.09,"Action, Adventure, Demons, Fantasy, Magic",OVA,1
2777,Generation of Chaos Next: Chikai no Pendant,3.32,"Action, Military, Adventure, Romance, Fantasy",OVA,1
2778,Generation of Chaos III: Toki no Fuuin,3.58,"Action, Adventure, Fantasy, Magic",OVA,2
2779,Sotsugyou M: Ore-tachi no Carnival,5.34,"Drama, School",OVA,2
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,5.47,"Action, Adventure, Comedy, School, Supernatural",OVA,1
2781,Saint Luminous Jogakuin,5.9,"Mystery, Psychological, Supernatural",TV,13
2782,Fire Emblem,5.63,"Action, Adventure, Fantasy, Magic, Shounen",OVA,2
35551,Eevee to Colorful Friends,6.16,Slice of Life,ONA,1
2784,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,6.68,"Harem, Comedy, Magic, Romance, Ecchi",Special,1
2783,Oyayubi Hime Monogatari,6.65,"Adventure, Fantasy, Shoujo",TV,26
2785,OZ,5.35,"Action, Military, Sci-Fi, Drama, Shoujo",OVA,2
2787,Shakugan no Shana II (Second),7.55,"Action, Supernatural, Drama, Romance, Fantasy, School",TV,24
2786,Bakegyamon,6.6,"Action, Demons, Fantasy, Game, Shounen",TV,51
35557,Houseki no Kuni (TV),8.39,"Action, Drama, Fantasy, Mystery, Seinen",TV,12
2789,B-Legend! Battle B-Daman,6.3,"Adventure, Fantasy, Game, Kids",TV,52
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,5.52,"Ecchi, Fantasy",Special,1
2792,Panzer Dragoon,3.26,"Adventure, Fantasy",OVA,1
2791,Makasete Iruka!,6.22,"Action, Comedy, School",OVA,1
2790,Oira Sukeban,5.23,"Comedy, Ecchi, School",OVA,1
2795,Dragonaut: The Resonance,6.59,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25
2796,Afro-Ken,5.24,Comedy,OVA,1
2793,Hi no Tori 2772: Ai no CosmoZone,6.65,"Sci-Fi, Adventure, Space, Drama, Romance, Fantasy",Movie,1
35566,Koe no Katachi Specials,7.09,Music,Special,2
35567,Gundam Build Fighters: Battlogue,6.76,"Action, Sci-Fi, Mecha",ONA,5
2800,Candy Candy,7.57,"Slice of Life, Drama, Shoujo",TV,115
2798,Hatsu Inu The Animation,7.26,Hentai,OVA,2
2797,Koukou Tekken-den Tough,6.87,"Action, Martial Arts, Shounen",OVA,3
2801,Candy Candy: Haru no Yobigoe,6.53,"Slice of Life, Drama, Shoujo",Movie,1
2802,Candy Candy: Candy no Natsu Yasumi,6.71,"Slice of Life, Drama, Shoujo",Movie,1
2803,Densetsu no Yuusha Da Garn,7.17,"Mecha, Sci-Fi, Shounen",TV,46
2804,Hana no Mahoutsukai Mary Bell,6.83,"Adventure, Magic, Fantasy, Shoujo",TV,50
2805,Onegai! Samia Don,7.1,"Slice of Life, Comedy, Kids, Magic, Fantasy",TV,39
2808,Irregular Hunter X: The Day of Sigma,7.17,"Action, Sci-Fi, Mecha, Shounen",OVA,1
2806,Yadamon,7.23,"Adventure, Comedy, Fantasy",TV,170
33122,Pâtisserie no Monster,5.57,Slice of Life,ONA,4
2811,Soratobu Yuureisen,6.57,"Adventure, Drama, Mecha, Sci-Fi",Movie,1
2809,Fuusen Shoujo Temple-chan,6.19,"Adventure, Comedy, Kids",TV,26
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.35,"Adventure, Comedy, Kids, Drama, Fantasy",TV,52
35581,Oide yo! Mizuryuu Kei Land,7.24,Hentai,OVA,2
559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,6.27,"Sci-Fi, Psychological, Drama",OVA,1
2810,Anime Himitsu no Hanazono,7.08,"Kids, Historical, Drama, Shoujo",TV,39
2814,Dondon Dommel to Ron,6.63,"Comedy, Kids",TV,52
2815,Geragera Boes Monogatari,7.0,"Comedy, Kids",TV,52
2816,Toushou Daimos,7.23,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44
2817,Cinderella Monogatari,7.32,"Adventure, Kids, Romance, Fantasy",TV,26
35589,Toji no Miko,6.79,"Action, Fantasy",TV,24
112,Chou Henshin Cosprayers,4.81,"Action, Ecchi, Adventure, Fantasy, Magic, Comedy, Super Power, Sci-Fi",TV,8
2818,Madou King Granzort,7.31,"Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen",TV,41
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,6.34,Hentai,OVA,1
2819,Dragon Quest: Abel Yuusha Densetsu,6.98,"Action, Adventure, Fantasy, Shounen",TV,43
2820,Time Travel Tondekeman!,7.46,"Action, Kids, Adventure, Comedy",TV,39
2823,Barbapapa,6.23,"Fantasy, Comedy",TV,45
2828,Ie Naki Ko,7.86,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51
2829,Ie Naki Ko Remy,7.89,"Adventure, Slice of Life, Historical, Drama",TV,23
562,Sakura Taisen: Le Nouveau Paris,6.41,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3
2824,Barbapapa Sekai wo Mawaru,5.9,"Adventure, Comedy",TV,50
2832,Ani*Kuri15,6.69,"Slice of Life, Adventure, Fantasy, Magic, Game, Martial Arts, Comedy, Mecha, Super Power, Supernatural, School, Drama, Sci-Fi",Special,15
2825,Arabian Nights: Sindbad no Bouken (TV),7.21,"Adventure, Fantasy, Magic, Romance",TV,52
35602,Tsuki ga Kirei: Michinori,6.66,"Romance, School",Special,1
2826,Oz no Mahoutsukai (1986),6.72,"Adventure, Kids, Fantasy",TV,52
2827,Calimero,6.23,Comedy,TV,45
2830,Chibikko Remi to Meiken Kapi,5.82,"Slice of Life, Adventure, Drama",Movie,1
2831,Ie Naki Ko (Movie),6.59,"Slice of Life, Adventure, Drama",Movie,1
2833,Gulliver no Uchuu Ryokou,5.76,"Adventure, Sci-Fi",Movie,1
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.1,"Comedy, Drama, Romance, School, Slice of Life",Movie,1
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.64,Hentai,OVA,2
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.49,"Adventure, Fantasy",Special,1
35609,Entotsu Machi no Poupelle,6.54,"Adventure, Fantasy",Movie,1
2835,Patalliro!,7.26,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49
2836,Chiisana Viking Vickie,6.65,"Adventure, Comedy, Historical, Kids",TV,78
2837,Ariel Deluxe,5.91,"Action, Comedy, Mecha, Sci-Fi",OVA,2
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,7.3,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1
2848,Kappa no Coo to Natsuyasumi,7.5,"Adventure, Demons, Shounen",Movie,1
2840,Youkoso Lodoss-tou e!,6.06,"Comedy, Parody",Movie,1
35610,Chizu no Nai Bouken,5.67,Slice of Life,ONA,1
2851,Ninkuu (Movie),6.09,"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Movie,1
2852,Accelerando: Datenshi-tachi no Sasayaki,6.82,Hentai,OVA,4
35624,Neko ga Kureta Marui Shiawase,6.13,"Slice of Life, Comedy",ONA,5
2858,Ikusa Otome Valkyrie,6.15,Hentai,OVA,2
35626,Yao Shen Ji,7.28,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",ONA,40
35629,Skirt no Naka wa Kedamono Deshita.,5.43,"Drama, Ecchi, Romance",TV,12
2861,Seifuku Shojo The Animation,6.21,Hentai,OVA,2
35631,Mahouka x Mameshiba,5.16,"Comedy, Parody",ONA,4
2866,Ane☆Haramix,6.79,Hentai,OVA,4
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.91,Hentai,OVA,2
2868,Kazama Mana,6.13,Hentai,OVA,1
2869,Nanase Ren,6.06,Hentai,OVA,1
2870,Yagami Yuu,6.32,Hentai,OVA,1
35639,Just Because!,7.23,"Slice of Life, Drama, Romance, School",TV,12
2871,Bakunyuu Oyako,6.24,Hentai,OVA,2
2873,Bible Black Only Version,6.77,Hentai,OVA,2
35635,Mon-Soni! D'Artagnan no Idol Sengen,5.77,"Action, Game, Music, Fantasy",ONA,5
2875,Chikan Monogatari,6.22,Hentai,OVA,2
2876,Hoshi no Orpheus,5.18,"Fantasy, Kids",Movie,1
35645,Uta no☆Prince-sama♪ Maji Love Kingdom Movie,7.34,"Harem, Music, Comedy, Romance, Shoujo",Movie,1
2881,Chinmoku no Kantai,6.28,"Action, Military, Drama, Seinen",OVA,3
2882,Anime Oyako Gekijou,6.16,"Kids, Adventure, Fantasy, Historical, Sci-Fi",TV,26
2883,Iyashite Agerun Saiyuuki,6.47,"Comedy, Hentai",OVA,1
2884,Aachi wa Ssipak,6.54,"Action, Comedy",Movie,1
2885,Ganbare Goemon,6.39,"Comedy, Shounen",TV,23
35654,No Doubt,7.21,Action,Music,1
35652,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,6.43,"Comedy, Parody, Supernatural, Seinen",ONA,13
574,Rean no Tsubasa,5.58,"Sci-Fi, Fantasy, Mecha",ONA,6
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.42,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Movie,1
2890,Gake no Ue no Ponyo,7.93,"Adventure, Fantasy",Movie,1
35658,Kuroko no Basket: Last Game NG-shuu,7.75,"Comedy, Sports, Shounen",Special,1
2891,Iblard Jikan,6.86,Fantasy,OVA,1
2892,Hakushon Daimaou,6.11,"Comedy, Fantasy",TV,52
2895,Kujiratori,6.13,Adventure,Movie,1
2896,Houkago: Nureta Seifuku,6.36,Hentai,OVA,3
2897,Nandarou,5.1,Comedy,Special,1
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7.14,Mystery,Special,1
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.07,"Action, Comedy, Mystery, Police",Movie,1
2903,Sakigake!! Otokojuku,7.41,"Action, Comedy, Martial Arts, School, Shounen",TV,34
2904,Code Geass: Hangyaku no Lelouch R2,8.91,"Action, Military, Sci-Fi, Super Power, Drama, Mecha",TV,25
35672,Yama no Susume: Third Season,7.59,"Adventure, Comedy, Slice of Life",TV,13
35673,Yama no Susume: Omoide Present,7.39,"Adventure, Comedy, Slice of Life",OVA,1
2905,Ikkitousen: Dragon Destiny Specials,6.6,"Super Power, Ecchi, Martial Arts, School",Special,6
2907,Cyborg Kuro-chan,7.16,"Comedy, Sci-Fi",TV,66
35677,Liz to Aoi Tori,8.19,"Drama, Music, School",Movie,1
35678,Hibike! Euphonium Movie 3: Chikai no Finale,7.76,"Music, Drama, School",Movie,1
2911,Kyoushirou to Towa no Sora Specials,6.47,"Drama, Magic, Romance, Shounen",Special,6
35676,Berserk: Majo no Tsuisou,5.81,"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Supernatural",Special,1
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,5.87,"Action, Sci-Fi, Space, Mecha",OVA,1
2912,Ohayou! Spank,7.17,"Slice of Life, Comedy",TV,63
2913,Daisougen no Chiisana Tenshi: Bush Baby,7.19,"Adventure, Drama",TV,40
2915,Chikyuu ga Ugoita Hi,6.44,"Drama, Historical",Movie,1
2916,Genki Bakuhatsu Ganbaruger,7.29,"Mecha, Shounen",TV,47
33144,Jiok,5.71,"Horror, Drama, Fantasy",Movie,1
35686,Doraemon (2005) Specials,6.66,"Comedy, Seinen",Special,73
2920,Ashita no Joe (Movie),7.07,"Action, Drama, Shounen, Sports",Movie,1
2921,Ashita no Joe 2,8.72,"Action, Drama, Shounen, Slice of Life, Sports",TV,47
2922,Ashita no Joe 2 (Movie),7.24,"Drama, Sports",Movie,1
2923,Shugo Chara!,7.4,"Comedy, Magic, School, Shoujo",TV,51
2924,ef: A Tale of Memories.,7.88,"Mystery, Drama, Romance",TV,12
33145,Detective Conan: Chase the Mysterious Comet Monster!,6.43,Mystery,OVA,1
2926,Myself; Yourself,7.11,"Drama, Romance, School",TV,13
2927,KimiKiss Pure Rouge,7.27,"Drama, Romance, School",TV,24
2928,.hack//G.U. Returner,6.66,"Magic, Adventure, Fantasy, Game, Sci-Fi, Drama",OVA,1
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.62,"Comedy, Martial Arts, School, Shounen",TV,48
2929,Moonlight Mile 2nd Season: Touch Down,7.26,"Adventure, Drama, Sci-Fi, Space",TV,14
2931,Mokke,7.06,"Slice of Life, Supernatural, Mystery",TV,24
2933,Mirai Keisatsu Urashiman,7.2,"Action, Sci-Fi, Comedy, Police",TV,50
2934,Shiawase Sou no Okojo-san,6.52,Comedy,TV,51
33148,Detective Conan: Let's Experience the Jomon Period!,5.88,"Historical, Kids",OVA,1
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.07,Shoujo,Special,1
2938,Idol Densetsu Eriko,7.0,Music,TV,51
35706,Akichi Asobi: Playground,6.19,"Drama, Fantasy",Movie,1
33149,Detective Conan: The Internet - The Mysterious E-mail Case,6.36,"Mystery, Kids, School",OVA,1
2942,Sketchbook: Full Color's,7.4,"Slice of Life, Comedy",TV,13
2943,Inbaku Gakuen,6.2,Hentai,OVA,3
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6.22,"Harem, Comedy, Romance, Ecchi, School",TV,10
2945,Hitozuma Ryoujoku Sankanbi,6.15,Hentai,OVA,2
35714,Yami Shibai 5,6.32,"Dementia, Horror, Supernatural",TV,13
2947,Ojamajo Doremi Sharp Movie,7.17,"Kids, Magic, Shoujo",Movie,1
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.17,"Kids, Magic, Shoujo",Movie,1
2944,Seisai,5.27,"Avant Garde, Fantasy, Horror, Hentai",OVA,2
2950,Doubutsu no Mori,7.06,"Kids, Slice of Life",Movie,1
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",Special,1
