MAL_ID,Name,Score,Genres,Type,Episodes,Studios,Source,Rating,Premiered,Creator
4640,Maroko,6.41,"Sci-Fi, Comedy, Psychological, Drama",Movie,1.0,Studio Pierrot,Original,R - 17+ (violence & profanity),Spring 1990,Oshii Mamoru
4646,Cobra The Animation: The Psycho-Gun,6.82,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4.0,Magic Bus,Manga,PG-13 - Teens 13 or older,Summer 2008,Terasawa Buichi
4651,Yume no Crayon Oukoku,7.66,"Adventure, Fantasy, Comedy, Shoujo",TV,70.0,Toei Animation,Book,G - All Ages,Fall 1997,Fukunaga Reizo
4654,Toaru Majutsu no Index,7.35,"Action, Magic, Sci-Fi, Super Power",TV,24.0,J.C.Staff,Light novel,R - 17+ (violence & profanity),Fall 2008,Kamachi Kazuma
4657,Arad Senki: Slap Up Party,6.69,"Action, Adventure, Comedy, Fantasy",TV,26.0,Gonzo,Game,PG-13 - Teens 13 or older,Spring 2009,Ikezoe Takahiro
4662,Neo Angelique Abyss: Second Age,6.98,"Adventure, Fantasy, Harem, Shoujo",TV,13.0,Yumeta Company,Visual novel,PG-13 - Teens 13 or older,Summer 2008,Katagai Shin
4663,Tekken Chinmi,7.22,"Action, Adventure, Historical, Martial Arts, Shounen",TV,20.0,Production Reed,Manga,PG-13 - Teens 13 or older,Summer 1988,Maekawa Takeshi
4664,Rurouni Kenshin: Special Techniques,7.16,"Action, Comedy, Samurai",Special,1.0,"Gallop, Studio Deen",Manga,PG-13 - Teens 13 or older,Fall 1997,Watsuki Nobuhiro
4667,B-Legend! Battle B-Daman Fire Spirits!,6.38,"Adventure, Fantasy, Game, Kids",TV,51.0,Sunrise,Manga,PG - Children,Winter 2005,Hashimoto Mitsuo
4672,Koukaku Kidoutai 2.0,7.97,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen",Movie,1.0,Production I.G,Manga,R+ - Mild Nudity,Summer 2008,Shirow Masamune
4680,Bocchan,6.08,Historical,Special,1.0,TMS Entertainment,Novel,PG-13 - Teens 13 or older,Summer 1980,Natsume Souseki
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,6.02,"Sci-Fi, Kids",Movie,1.0,Triangle Staff,Original,G - All Ages,Spring 1997,Tokita Hiroko
4682,Ultra Nyan 2: The Great Happy Operation,5.86,"Comedy, Kids",Movie,1.0,Triangle Staff,Original,G - All Ages,Spring 1998,Okazaki Hideo
4685,Takane no Jitensha,5.93,"Fantasy, School",Special,1.0,A-1 Pictures,Original,G - All Ages,Summer 2008,Ikeda Masashi
4688,Minna Agechau♡,5.77,"Comedy, Ecchi, Romance",OVA,1.0,J.C.Staff,Original,R+ - Mild Nudity,Spring 1987,Yuzuki Hikaru
4690,Cyborg 009 (1979),7.25,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50.0,Toei Animation,Manga,PG-13 - Teens 13 or older,Spring 1979,Ishinomori Shoutarou
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.21,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Movie,1.0,Toei Animation,Original,G - All Ages,Fall 2008,Toudou Izumi
4709,Aesop's World,5.71,Kids,TV,26.0,Sunrise,Original,G - All Ages,Spring 1999,Yatate Hajime
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.53,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Special,1.0,Toei Animation,Original,PG - Children,Summer 2007,Hongou Akiyoshi
4713,Heart no Kuni no Alice: Wonderful Wonder World,6.02,"Fantasy, Harem, Romance, Shoujo",Movie,1.0,Asahi Production,Visual novel,PG-13 - Teens 13 or older,Summer 2011,QuinRose
4715,Shigofumi: Sore kara,7.32,"Drama, Fantasy, Psychological, Thriller",Special,1.0,J.C.Staff,Original,PG-13 - Teens 13 or older,Fall 2008,Kawakami Tetsuya
4718,AIKa: Special Trial,5.62,Ecchi,Special,1.0,Studio Fantasia,Original,R+ - Mild Nudity,Spring 1998,Terahigashi Katsumi
4719,Queen's Blade: Rurou no Senshi,6.13,"Action, Adventure, Ecchi, Fantasy",TV,12.0,Arms,Other,R+ - Mild Nudity,Spring 2009,Hobby Japan
4720,White Album,6.49,"Drama, Harem, Music, Romance",TV,13.0,Seven Arcs,Visual novel,PG-13 - Teens 13 or older,Winter 2009,Aquaplus
4722,Skip Beat!,8.08,"Comedy, Drama, Romance, Shoujo",TV,25.0,Hal Film Maker,Manga,PG-13 - Teens 13 or older,Fall 2008,Nakamura Yoshiki
4723,Seishun Anime Zenshuu,6.64,"Historical, Drama, Romance",TV,32.0,Nippon Animation,Other,R+ - Mild Nudity,Spring 1986,Akutagawa Ryuunosuke
4725,Ga-Rei: Zero,7.58,"Action, Super Power, Supernatural, Thriller",TV,12.0,"AIC Spirits, Asread",Manga,R - 17+ (violence & profanity),Fall 2008,Segawa Hajime
4726,Druaga no Tou: The Sword of Uruk,7.18,"Adventure, Fantasy",TV,12.0,Gonzo,Game,PG-13 - Teens 13 or older,Winter 2009,Chigira Kouichi
4733,Blue Remains,4.46,"Adventure, Sci-Fi",Movie,1.0,Studio PuYUKAI,Original,PG-13 - Teens 13 or older,Summer 2001,Honda Yasunori
4737,Himitsukessha Taka no Tsume,6.02,"Comedy, Parody, Super Power",TV,11.0,DLE,Original,PG-13 - Teens 13 or older,Spring 2006,FROGMAN
4742,Papa to Odorou,6.52,Comedy,TV,16.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Summer 1999,Tanaka Kazuya
4744,Akaneiro ni Somaru Saka,6.39,"Harem, Comedy, Romance, Ecchi, School",TV,12.0,TNK,Visual novel,R+ - Mild Nudity,Fall 2008,Feng
4752,Vampire Knight: Guilty,7.08,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Fall 2008,Hino Matsuri
4756,Hello Harinezumi: Satsui no Ryoubun,6.38,"Drama, Mystery, Psychological, Seinen",OVA,1.0,Studio Deen,Manga,R+ - Mild Nudity,Fall 1992,Hirokane Kenshi
4760,Kanokon Specials,6.4,Ecchi,Special,12.0,Xebec,Light novel,R+ - Mild Nudity,Summer 2008,Nishino Katsumi
4761,Tokyo Loop,5.02,"Comedy, Dementia",Movie,1.0,"Production Reed, Asahi Production",Original,R+ - Mild Nudity,Winter 2006,Aihara Nobuhiro
4765,Gunslinger Girl: Il Teatrino OVA,6.96,"Action, Drama, Military, Sci-Fi",OVA,2.0,Artland,Manga,PG-13 - Teens 13 or older,Fall 2008,Aida Yuu
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.95,"Slice of Life, Comedy, Shounen",Special,1.0,Hal Film Maker,Manga,G - All Ages,Summer 2008,Amano Kozue
4773,Yamato Takeru,6.61,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",TV,37.0,Nippon Animation,Original,PG-13 - Teens 13 or older,Spring 1994,Yuuki Masami
4782,Mama wa Poyopoyo Saurus ga Osuki,6.53,"Comedy, Kids, Slice of Life",TV,52.0,Nippon Animation,Manga,G - All Ages,Fall 1995,Kasai Kenichi
4786,Kodomo no Jikan Recap,6.85,"Comedy, Ecchi, School",OVA,1.0,Diomedéa,Manga,R - 17+ (violence & profanity),Summer 2008,Watashiya Kaworu
4789,ef: A Tale of Melodies.,8.0,"Mystery, Supernatural, Drama, Romance",TV,12.0,Shaft,Visual novel,PG-13 - Teens 13 or older,Fall 2008,Kagami Yuu
4790,Zeno: Kagirinaki Ai ni,6.3,"Historical, Drama",Movie,1.0,Production I.G,Manga,G - All Ages,Spring 1999,Ui Takashi
4792,Pokemon: Pikachu Tankentai,6.55,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,OLM,Game,PG - Children,Summer 1999,Tajiri Satoshi
4793,Pokemon: Pichu to Pikachu,6.71,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,OLM,Game,PG - Children,Summer 2000,Tajiri Satoshi
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,6.49,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,OLM,Game,PG - Children,Summer 2001,Tajiri Satoshi
4795,Pokemon: Pika Pika Hoshizora Camp,6.5,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,OLM,Game,PG - Children,Summer 2002,Tajiri Satoshi
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.07,"Adventure, Fantasy",Special,1.0,Gonzo,Game,PG-13 - Teens 13 or older,Spring 2008,Fukunaga Gen
4804,To Heart 2 AD Plus,6.7,Romance,OVA,2.0,Chaos Project,Visual novel,PG-13 - Teens 13 or older,Spring 2009,Aquaplus
4807,Mashin Eiyuuden Wataru 2,6.95,"Adventure, Comedy, Mecha",TV,46.0,Sunrise,Manga,G - All Ages,Spring 1990,Hiroi Ouji
4808,Hurricane Polymar,6.48,"Action, Sci-Fi, Adventure, Police, Super Power",TV,26.0,Tatsunoko Production,Original,PG-13 - Teens 13 or older,Fall 1974,Yoshida Tatsuo
4810,Shinzou Ningen Casshern,6.69,"Action, Sci-Fi, Adventure",TV,35.0,Tatsunoko Production,Original,PG-13 - Teens 13 or older,Fall 1973,Yoshida Tatsuo
4811,Ichigo Mashimaro Encore,7.67,"Comedy, Slice of Life",OVA,2.0,Daume,4-koma manga,PG-13 - Teens 13 or older,Winter 2009,Barasui
4814,Junjou Romantica 2,7.7,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Fall 2008,Nakamura Shungiku
4823,Youkai Ningen Bem (2006),5.87,"Horror, Demons, Supernatural",TV,26.0,Studio Comet,Original,PG-13 - Teens 13 or older,Winter 2006,Harada Hiroshi
4827,_Summer Specials,5.32,Harem,Special,2.0,Rikuentai,Visual novel,PG-13 - Teens 13 or older,Fall 2006,HOOKSOFT
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.5,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Movie,1.0,Studio Pierrot,Manga,PG-13 - Teens 13 or older,Winter 2008,Kubo Tite
4851,Lupin III: Seven Days Rhapsody,6.95,"Action, Adventure, Comedy, Seinen",Special,1.0,TMS Entertainment,Manga,PG-13 - Teens 13 or older,Fall 2006,Monkey Punch
4853,Tezuka Osamu no Don Dracula,6.04,"Comedy, Horror, Supernatural, Vampire",TV,8.0,Tezuka Productions,Manga,R+ - Mild Nudity,Spring 1982,Tezuka Osamu
4854,Fuuma no Kojirou: Yasha-hen,6.22,"Action, Martial Arts, Fantasy, Shounen",OVA,6.0,animate Film,Manga,PG-13 - Teens 13 or older,Summer 1989,Kurumada Masami
4855,Fuuma no Kojirou: Seiken Sensou-hen,6.26,"Action, Martial Arts, Fantasy, Shounen",OVA,6.0,animate Film,Manga,PG-13 - Teens 13 or older,Fall 1990,Kurumada Masami
4856,Fuuma no Kojirou: Fuuma Hanran-hen,6.3,"Action, Martial Arts, Fantasy, Shounen",OVA,1.0,animate Film,Manga,PG-13 - Teens 13 or older,Fall 1991,Kurumada Masami
4872,Goku Sayonara Zetsubou Sensei,7.81,"Comedy, Parody, School, Shounen",OVA,3.0,Shaft,Manga,R - 17+ (violence & profanity),Fall 2008,Kumeta Kouji
4874,Pokemon: Pikachu no Fuyuyasumi,6.5,"Adventure, Comedy, Fantasy, Kids",OVA,2.0,OLM,Game,PG - Children,Winter 1998,Tajiri Satoshi
4876,Hashire Melos (Movie),6.89,"Action, Adventure, Historical",Movie,1.0,Visual 80,Novel,PG-13 - Teens 13 or older,Summer 1992,Dazai Osamu
4879,Mouryou no Hako,7.16,"Mystery, Psychological, Supernatural, Thriller, Seinen",TV,13.0,Madhouse,Novel,R - 17+ (violence & profanity),Fall 2008,Kyougoku Natsuhiko
4884,Tales of the Abyss,7.27,"Adventure, Drama, Fantasy",TV,26.0,Sunrise,Game,PG-13 - Teens 13 or older,Fall 2008,Bandai-Namco
4886,InuYasha: Kuroi Tessaiga,7.74,"Adventure, Comedy, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",Special,1.0,Sunrise,Manga,PG-13 - Teens 13 or older,Summer 2008,Takahashi Rumiko
4896,Umineko no Naku Koro ni,7.04,"Mystery, Horror, Psychological, Supernatural",TV,26.0,Studio Deen,Visual novel,R - 17+ (violence & profanity),Summer 2009,Ryukishi07
4898,Kuroshitsuji,7.66,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",TV,24.0,A-1 Pictures,Manga,R - 17+ (violence & profanity),Fall 2008,Toboso Yana
4901,Black Lagoon: Roberta's Blood Trail,8.02,"Action, Seinen",OVA,5.0,Madhouse,Manga,R+ - Mild Nudity,Summer 2010,Hiroe Rei
4903,Kyou no 5 no 2 (TV),7.19,"Comedy, Ecchi, School, Seinen",TV,13.0,Xebec,Manga,PG-13 - Teens 13 or older,Fall 2008,Sakuraba Coharu
4907,Daikyouryuu Jidai,5.72,Sci-Fi,Movie,1.0,Toei Animation,Original,PG - Children,Summer 1979,Ishinomori Shoutarou
4908,Bihada Ichizoku,5.73,"Parody, Drama, Shoujo",TV,12.0,Studio Comet,Original,PG-13 - Teens 13 or older,Fall 2008,Katou Michiya
4910,Pokemon: Pikachu no Wanpaku Island,6.37,"Adventure, Comedy, Fantasy, Kids",Special,1.0,OLM,Game,PG - Children,Summer 2006,Tajiri Satoshi
4917,Ginga Tansa 2100-nen: Border Planet,6.4,"Sci-Fi, Adventure, Mystery, Romance",Special,1.0,Tezuka Productions,Original,R+ - Mild Nudity,Summer 1986,Tezuka Osamu
4918,xxxHOLiC Shunmuki,8.03,"Mystery, Comedy, Psychological, Supernatural, Drama",OVA,2.0,Production I.G,Manga,PG-13 - Teens 13 or older,Winter 2009,CLAMP
4921,Ramayana: The Legend of Prince Rama,8.36,Adventure,Movie,1.0,Nippon Ramayana Film Co.,Other,G - All Ages,Spring 1992,Valmiki
4923,Akai Hayate,5.31,"Action, Martial Arts, Super Power",OVA,4.0,Studio Pierrot,Original,R+ - Mild Nudity,Spring 1991,Tsuruyama Osamu
4926,Marco: Haha wo Tazunete Sanzenri,6.98,"Adventure, Drama",Movie,1.0,Nippon Animation,Book,G - All Ages,Spring 1999,De Amicis Edmondo
4927,Tomoe ga Yuku!,5.17,"Action, Drama, Romance, Thriller, Shoujo",OVA,2.0,animate Film,Manga,R - 17+ (violence & profanity),Fall 1991,Tamura Yumi
4928,Idol Tenshi Youkoso Youko,6.54,"Comedy, Drama, Shoujo",TV,43.0,Manglobe,Original,G - All Ages,Spring 1990,Shudou Takeshi
4929,Next Senki Ehrgeiz,5.32,"Action, Sci-Fi, Space, Mecha",TV,12.0,Studio Deen,Original,PG-13 - Teens 13 or older,Fall 1997,Kawase Toshifumi
4933,Muu no Hakugei,6.77,"Action, Fantasy, Sci-Fi",TV,26.0,Tokyo Movie Shinsha,Original,PG-13 - Teens 13 or older,Spring 1980,Imazawa Tetsuo
4934,A.F,4.18,"Action, Sci-Fi, Space, Mecha",Special,1.0,Toei Animation,Original,R - 17+ (violence & profanity),Fall 2002,Suzuki Akira
4935,Ikkyuu-san,6.84,"Kids, Comedy, Historical",TV,296.0,Toei Animation,Manga,G - All Ages,Fall 1975,Nitta Yoshikata
4936,Ninja Hattori-kun,6.95,"Slice of Life, Comedy, Martial Arts, Shounen",TV,694.0,Shin-Ei Animation,Manga,G - All Ages,Fall 1981,Fujiko Fujio (A)
4938,Tsubasa: Shunraiki,8.09,"Action, Adventure, Mystery, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",OVA,2.0,Production I.G,Manga,R - 17+ (violence & profanity),Spring 2009,CLAMP
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,6.35,Mystery,Special,1.0,Kaeruotoko Shokai,Manga,PG - Children,Winter 2000,Tezuka Osamu
4943,Yousei Florence,6.4,"Adventure, Fantasy, Music",Movie,1.0,Manglobe,Original,G - All Ages,Fall 1985,Tsuji Shintarou
4948,Shounen Sarutobi Sasuke,5.9,"Adventure, Fantasy",Movie,1.0,Toei Animation,Original,PG - Children,Winter 1959,Daikuhara Akira
4961,Mushrambo (2008),6.37,"Action, Adventure, Fantasy, Sci-Fi",OVA,2.0,Toei Animation,Manga,PG - Children,Fall 2008,Toudou Izumi
4962,Rokumon Tengai Mon Colle Knights,6.51,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",TV,51.0,Studio Deen,Card game,G - All Ages,Winter 2000,Hasegawa Katsumi
4966,Jigazou,4.67,Comedy,Movie,1.0,A-1 Pictures,Original,G - All Ages,Summer 1988,Tezuka Osamu
4967,Choujin Locke: Mirror Ring,5.46,"Action, Sci-Fi, Super Power",OVA,1.0,SIDO LIMITED,Manga,PG-13 - Teens 13 or older,Winter 2000,Hijiri Yuki
4970,Afro Samurai: Resurrection,7.34,"Action, Adventure, Samurai",Movie,1.0,Gonzo,Original,R+ - Mild Nudity,Winter 2009,Okazaki Takashi
4975,ChäoS;HEAd,6.3,"Sci-Fi, Harem, Mystery, Psychological, Supernatural",TV,12.0,Madhouse,Visual novel,R - 17+ (violence & profanity),Fall 2008,5pb.
4981,Casshern Sins,7.51,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24.0,"Madhouse, Tatsunoko Production",Other,R - 17+ (violence & profanity),Fall 2008,Yoshida Tatsuo
4983,Hells,6.86,"Adventure, Comedy, Horror",Movie,1.0,Madhouse,Manga,PG-13 - Teens 13 or older,Fall 2008,Hiromoto Shinichi
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,7.87,"Action, Sci-Fi, Comedy, Drama, Magic",Movie,1.0,Seven Arcs,Original,R+ - Mild Nudity,Winter 2010,Tsuzuki Masaki
4991,Wakakusa Monogatari,6.12,"Historical, Slice of Life",Special,1.0,Toei Animation,Novel,G - All Ages,Spring 1980,Alcott Louisa May
4997,Mahoromatic 2 End Year Special,6.94,"Ecchi, Romance, Comedy, Military, Sci-Fi",Special,1.0,Gainax,Manga,R+ - Mild Nudity,Winter 2002,Nakayama Bunjuro
4999,Asu no Yoichi!,6.69,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",TV,12.0,AIC,Manga,PG-13 - Teens 13 or older,Winter 2009,Minamoto Yuu
5002,Bari Bari Densetsu,6.53,"Action, Drama, Shounen, Sports",OVA,2.0,Studio Pierrot,Manga,PG-13 - Teens 13 or older,Spring 1986,Shigeno Shuuichi
5005,Tentai Senshi Sunred,7.74,"Comedy, Parody, Super Power, Seinen",TV,26.0,AIC ASTA,Manga,PG-13 - Teens 13 or older,Fall 2008,Kubota Makoto
5006,Nagagutsu Sanjuushi,6.04,"Kids, Adventure, Fantasy",Movie,1.0,Toei Animation,Original,G - All Ages,Spring 1972,Katsumata Tomoharu
5013,Juugo Shounen Hyouryuuki,5.9,"Adventure, Historical, Drama",Special,1.0,Toei Animation,Novel,G - All Ages,Summer 1982,Verne Jules
5014,Sango Shou Densetsu: Aoi Umi no Elfie,6.54,"Adventure, Sci-Fi",Movie,1.0,Nippon Animation,Manga,G - All Ages,Spring 1986,Kuroda Yoshio
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,6.96,"Action, Adventure, Mystery, Comedy, Seinen",Special,1.0,TMS Entertainment,Manga,PG-13 - Teens 13 or older,Summer 2008,Monkey Punch
5020,Zettai Shougeki: Platonic Heart,4.59,"Action, Ecchi, Martial Arts",OVA,5.0,Arms,Manga,R+ - Mild Nudity,Fall 2008,Fujimoto Yoshitaka
5022,Toushi Gordian,6.43,"Action, Mecha, Sci-Fi",TV,73.0,Tatsunoko Production,Original,G - All Ages,Fall 1979,Yanagawa Shigeru
5023,Ninpuu Kamui Gaiden,7.0,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26.0,Tele-Cartoon Japan,Manga,R - 17+ (violence & profanity),Spring 1969,Shirato Sanpei
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,5.16,"Action, Comedy, Ecchi, Parody",OVA,1.0,"animate Film, Studio Kikan",Manga,R+ - Mild Nudity,Spring 1994,Yamaguchi Masakazu
5027,Stitch!,6.06,"Adventure, Comedy, Kids",TV,25.0,Madhouse,Other,PG - Children,Fall 2008,Sanders Chris
5028,Major S5,8.4,"Comedy, Drama, Romance, Shounen, Sports",TV,25.0,SynergySP,Manga,PG-13 - Teens 13 or older,Winter 2009,Mitsuda Takuya
5029,Major Movie: Yuujou no Winning Shot,7.96,"Action, Sports, Shounen",Movie,1.0,Xebec,Manga,PG-13 - Teens 13 or older,Winter 2008,Mitsuda Takuya
5030,Maria†Holic,7.0,"Comedy, Parody, School, Shoujo Ai",TV,12.0,Shaft,Manga,PG-13 - Teens 13 or older,Winter 2009,Endou Minari
5031,Cobra The Animation: Time Drive,6.83,"Action, Adventure, Space, Sci-Fi",OVA,2.0,Magic Bus,Manga,R+ - Mild Nudity,Spring 2009,Terasawa Buichi
5032,Cobra The Animation,7.07,"Action, Adventure, Space, Sci-Fi",TV,13.0,Magic Bus,Manga,R+ - Mild Nudity,Winter 2010,Terasawa Buichi
5034,Shikabane Hime: Kuro,7.26,"Action, Horror, Supernatural, Shounen",TV,12.0,"Gainax, feel.",Manga,R - 17+ (violence & profanity),Winter 2009,Akahito Yoshiichi
5036,Hurricane Live! 2033,6.58,Music,Special,7.0,AIC,Manga,PG-13 - Teens 13 or older,Summer 1990,Suzuki Toshimitsu
5037,Terra e... (TV) Specials,6.64,"Adventure, Drama, Sci-Fi",Special,3.0,Minami Machi Bugyousho,Manga,PG-13 - Teens 13 or older,Winter 2007,Takemiya Keiko
5039,Kurozuka,6.86,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12.0,Madhouse,Manga,R - 17+ (violence & profanity),Fall 2008,Yumemakura Baku
5040,One Outs,8.33,"Sports, Psychological, Seinen",TV,25.0,Madhouse,Manga,PG-13 - Teens 13 or older,Fall 2008,Kaitani Shinobu
5041,Guin Saga,7.16,"Adventure, Fantasy",TV,26.0,Satelight,Light novel,PG-13 - Teens 13 or older,Spring 2009,Kurimoto Kaoru
5042,Kiss x Sis,6.81,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12.0,feel.,Manga,R+ - Mild Nudity,Winter 2008,Ditama Bow
5043,Hurricane Live! 2032,6.68,Music,Special,6.0,AIC,Manga,PG-13 - Teens 13 or older,Spring 1988,Suzuki Toshimitsu
5045,"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.",6.8,"Action, Comedy, Ecchi",OVA,1.0,Madhouse,Manga,R+ - Mild Nudity,Winter 2008,Akai Maruborou
5051,Macross XX,5.29,"Action, Mecha",Special,1.0,Gonzo,Original,PG-13 - Teens 13 or older,Summer 2002,Kawamori Shouji
5052,Eightman,6.03,"Action, Mecha, Drama, Sci-Fi",TV,56.0,Nippon Animation,Manga,PG-13 - Teens 13 or older,Fall 1963,Hirai Kazumasa
5053,Ai City,5.69,"Action, Super Power, Sci-Fi",Movie,1.0,"AIC, Magic Bus, Ashi Production",Manga,PG-13 - Teens 13 or older,Summer 1986,Itahashi Shuuhou
5056,Penguin Musume♥Heart Special,6.27,"Comedy, Ecchi, School, Slice of Life",Special,1.0,Picture Magic,Manga,R+ - Mild Nudity,Summer 2008,Takahashi Tetsuya
5060,Hetalia Axis Powers,7.26,"Comedy, Historical, Parody",ONA,52.0,Studio Deen,Web manga,PG-13 - Teens 13 or older,Winter 2009,Himaruya Hidekaz
5065,Detroit Metal City: Birth of the Metal Devil,7.29,"Parody, Comedy, Romance, Music",Special,1.0,Studio 4°C,Manga,R - 17+ (violence & profanity),Summer 2008,Wakasugi Kiminori
5070,Beast Wars Second Chou Seimeitai Transformers,6.37,"Action, Sci-Fi, Mecha",TV,43.0,Production Reed,Other,PG - Children,Spring 1998,Takahashi Hideo
5071,Croket!,6.92,"Action, Adventure, Comedy, Fantasy",TV,104.0,OLM,Manga,G - All Ages,Spring 2003,Kashimoto Manabu
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousoo,6.79,"Action, Sci-Fi, Space, Romance, Mecha",Special,1.0,Gonzo,Original,PG-13 - Teens 13 or older,Fall 2008,Fukunaga Gen
5074,Tetsuwan Birdy Decode:02,7.71,"Action, Sci-Fi, Comedy",TV,12.0,A-1 Pictures,Manga,R - 17+ (violence & profanity),Winter 2009,Yuuki Masami
5075,Yuusha Keisatsu J-Decker,7.41,"Action, Adventure, Police, Mecha, Sci-Fi",TV,48.0,Sunrise,Original,G - All Ages,Winter 1994,Yatate Hajime
5079,Kurokami The Animation,7.13,"Action, Super Power, Martial Arts, Seinen",TV,23.0,Sunrise,Manga,R - 17+ (violence & profanity),Winter 2009,Im Dal Young
5080,Quiz Magic Academy: The Original Animation,6.05,"Action, Comedy, Fantasy, Magic, School",OVA,1.0,AIC PLUS+,Game,PG-13 - Teens 13 or older,Fall 2008,Motonaga Keitarou
5081,Bakemonogatari,8.33,"Romance, Supernatural, Mystery, Vampire",TV,15.0,Shaft,Light novel,R - 17+ (violence & profanity),Summer 2009,NISIO ISIN
5082,Battle Spirits: Shounen Toppa Bashin,6.33,"Game, Shounen",TV,50.0,"Sunrise, Toei Animation",Card game,PG - Children,Fall 2008,Yatate Hajime
5084,Mai Mai Shinko to Sennen no Mahou,7.21,"Adventure, Drama",Movie,1.0,Madhouse,Novel,PG - Children,Summer 2009,Katabuchi Sunao
5085,Nakedyouth,5.68,"Slice of Life, Sports, Romance, Shounen Ai",ONA,1.0,Toei Animation,Original,R+ - Mild Nudity,Spring 2006,Shishido Kojirou
5088,Fabre-sensei wa Meitantei,6.62,Mystery,TV,26.0,E&G Films,Book,PG - Children,Spring 2000,Furukawa Masami
5090,Techno Police 21C,5.36,"Action, Police, Mecha, Sci-Fi",Movie,1.0,Studio Nue,Original,PG-13 - Teens 13 or older,Summer 1982,Suzuki Toshimitsu
5091,Manga Sarutobi Sasuke,7.19,"Adventure, Comedy, Historical, Supernatural",TV,24.0,J.C.Staff,Original,PG - Children,Fall 1979,Matsuura Johei
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.48,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1.0,Shin-Ei Animation,Manga,PG - Children,Spring 2008,Fujiko Fujio F.
5098,Andersen Monogatari,5.65,"Kids, Fantasy, Drama",Movie,1.0,Toei Animation,Original,G - All Ages,Spring 1968,Andersen Hans Christian
5104,Andes Shounen Pepero no Bouken,6.62,Adventure,TV,26.0,TNK,Manga,PG - Children,Fall 1975,Udagawa Kazuhiko
